
% STEREO_POSE_FILE VERSION 2
% 
% Produced by seabed_slam
% 
% SLAM statistics: 
%    Number of augmented poses: 288797
%    State vector size        : 3465576
% Loop closure statistics: 
%    Number of hypotheses   : 8229
%    Number of loop closures: 1285
% 
% Each line of this file describes the pose of the stereo-vision system relative
% to the local navigation frame at the time a pair of stereo images were
% acquired. The reference frame of the stereo-vision system is defined to be
% coincident with the left camera.
% 
% The X and Y coordinates are produced using a local transverse Mercator 
% projection using the WGS84 ellipsoid and a central meridian at the origin
% latitude. You will probably want to use the provided latitude and longitude to
% produce coordinates in what map projection you require.
% 
% The first two lines of the data contain the latitude and longitude of the
% origin.
% 
% Each line contains the following items describing the pose of the stereo rig:
% 
% 1) Pose identifier                   - integer value
% 2) Timestamp                         - in seconds
% 3) Latitude                          - in degrees
% 4) Longitude                         - in degrees
% 5) X position (North)                - in meters, relative to local nav frame
% 6) Y position (East)                 - in meters, relative to local nav frame
% 7) Z position (Depth)                - in meters, relative to local nav frame
% 8) X-axis Euler angle                - in radians, relative to local nav frame
% 9) Y-axis Euler angle                - in radians, relative to local nav frame
% 10) Z-axis Euler angle               - in radians, relative to local nav frame
% 11) Left image name
% 12) Right image name
% 13) Vehicle altitude                   - in meters
% 14) Approx. bounding image radius      - in meters
% 15) Likely trajectory cross-over point - 1 for true, 0 for false
% 
% Data items 14 and 15 are used within our 3D mesh building software, and can
% safely be ignored in other applications.
% 
% Note: The Euler angles correspond to the orientation of the stereo-rig, and
% do not correspond to the roll, pitch and heading of the vehicle. The stereo-
% frame is defined such that the positive Z-axis is along the principal ray of
% the camera (in the direction the camera is pointed), and the X and Y axes are
% aligned with the image axes. The positive X axis is pointing towards the
% right of the image, while the positive Y axis points to the bottom of the
% image. The Euler angles specify the sequence of rotations in XYZ order, that 
% align the navigation frame axes (North, East, Down) with the stereo frame.
% 
ORIGIN_LATITUDE  37.5399999999999991
ORIGIN_LONGITUDE 137.9383333333300072
8 	1442534994.5840001106262207 	37.5383751887904040 	137.9430460888389405 	-180.2516985319970786 	416.3475334547667330 	966.2567859154922871 	-0.1195825035805833 	-0.0077240708471807 	-3.1310079485491022 	sx_090900_image0000843_FC.png 	sx_090900_image0000843_AC.png 	6.3090000000000002 	2.1488708681282573 	0
69 	1442535000.5999999046325684 	37.5383720963358840 	137.9430604836765042 	-180.5947220113899903 	417.6192600241377022 	966.0318489855038706 	-0.1147853914115360 	-0.0003635021954044 	3.1390428384411853 	sx_090900_image0000844_FC.png 	sx_090900_image0000844_AC.png 	6.5390000000000006 	2.2283307233805885 	0
130 	1442535006.6159999370574951 	37.5383708113837713 	137.9430837169687436 	-180.7371754883455708 	419.6718083158593231 	966.2357992188548224 	-0.1382990822371387 	-0.0042571546406907 	-3.1333458845944540 	sx_090900_image0000845_FC.png 	sx_090900_image0000845_AC.png 	6.3890000000000002 	2.1765090786508074 	0
191 	1442535012.6340000629425049 	37.5383696124354174 	137.9431145837512247 	-180.8700526511225348 	422.3987355566732163 	966.1782627963376626 	-0.1136929937513361 	-0.0073272359356331 	3.1265437499192492 	sx_090900_image0000846_FC.png 	sx_090900_image0000846_AC.png 	6.3690000000000007 	2.1695995260201699 	0
251 	1442535018.6329998970031738 	37.5383695214008313 	137.9431405514194466 	-180.8800353738727722 	424.6928452010934052 	965.9690996636926457 	-0.1094910435519025 	-0.0101058494716142 	3.1296520821782630 	sx_090900_image0000847_FC.png 	sx_090900_image0000847_AC.png 	6.5390000000000006 	2.2283307233805885 	0
312 	1442535024.6489999294281006 	37.5383701662781206 	137.9431604857166747 	-180.8084003027676943 	426.4539335478351632 	965.9946228658843665 	-0.1042105000034170 	-0.0090534663731823 	3.1250386719835634 	sx_090900_image0000848_FC.png 	sx_090900_image0000848_AC.png 	6.4890000000000008 	2.2110568418039951 	0
373 	1442535030.6670000553131104 	37.5383711156281095 	137.9431784226166826 	-180.7029947264698819 	428.0385604164466713 	965.9332713389028413 	-0.1154015397723545 	-0.0110739420656499 	3.1337488219775129 	sx_090900_image0000849_FC.png 	sx_090900_image0000849_AC.png 	6.5090000000000003 	2.2179663944346322 	1
434 	1442535036.6830000877380371 	37.5383722807630846 	137.9431946974674190 	-180.5736565277114209 	429.4763525584936019 	965.8975743517289629 	-0.1129467532615682 	-0.0127020493553531 	3.1221128737256989 	sx_090900_image0000850_FC.png 	sx_090900_image0000850_AC.png 	6.6090000000000000 	2.2525141575878198 	1
495 	1442535042.6989998817443848 	37.5383736887586821 	137.9432086730133733 	-180.4173848387934527 	430.7110115904981171 	965.9481758311798103 	-0.1059531648317961 	-0.0155599764308632 	3.1142945583504962 	sx_090900_image0000851_FC.png 	sx_090900_image0000851_AC.png 	6.4490000000000007 	2.1972377365427200 	1
556 	1442535048.7160000801086426 	37.5383746593038055 	137.9432164732168076 	-180.3096735422835764 	431.4001135745832016 	965.8915276488339714 	-0.0989425377678997 	-0.0149419199160367 	3.0997815318069279 	sx_090900_image0000852_FC.png 	sx_090900_image0000852_AC.png 	6.4990000000000006 	2.2145116181193134 	1
617 	1442535054.7179944515228271 	37.5383723410017041 	137.9432225076626253 	-180.5668460756282059 	431.9332389766877895 	965.9573812434470028 	-0.1067411279832731 	-0.0160139897794844 	3.1210807835410406 	sx_090900_image0000853_FC.png 	sx_090900_image0000853_AC.png 	6.4190000000000005 	2.1868734075967637 	1
678 	1442535060.7990000247955322 	37.5383712137184204 	137.9432365730817764 	-180.6918459784186837 	433.1758524587237957 	965.8402785496144816 	-0.1219693165257770 	-0.0081246200933122 	3.1387365892816610 	sx_090900_image0000854_FC.png 	sx_090900_image0000854_AC.png 	6.5890000000000004 	2.2456046049571823 	1
738 	1442535066.7490000724792480 	37.5383708248120271 	137.9432505315539288 	-180.7349281708720810 	434.4090134783288022 	965.9452014922509306 	-0.1171745514772643 	-0.0087791873370517 	3.1200894208807721 	sx_090900_image0000855_FC.png 	sx_090900_image0000855_AC.png 	6.5090000000000003 	2.2179663944346322 	1
799 	1442535072.7660000324249268 	37.5383702596091240 	137.9432648746542611 	-180.7975673271949404 	435.6761554481400935 	965.8049376491009070 	-0.1123386965837354 	-0.0087253576332858 	3.1217413988000500 	sx_090900_image0000856_FC.png 	sx_090900_image0000856_AC.png 	6.5990000000000002 	2.2490593812725010 	1
860 	1442535078.7820000648498535 	37.5383704751761229 	137.9432803214495209 	-180.7735799224587936 	437.0407986165492389 	965.9536258479245134 	-0.1098924165775640 	-0.0084622623233096 	3.1196959598835141 	sx_090900_image0000857_FC.png 	sx_090900_image0000857_AC.png 	6.4890000000000008 	2.2110568418039951 	1
921 	1442535084.7839944362640381 	37.5383706747901655 	137.9432982572464255 	-180.7513505606474098 	438.6253322828505361 	965.8215348359377685 	-0.1161850894961913 	-0.0121641863950324 	3.1271586675461336 	sx_090900_image0000858_FC.png 	sx_090900_image0000858_AC.png 	6.5390000000000006 	2.2283307233805885 	1
982 	1442535090.7990000247955322 	37.5383709756691388 	137.9433164636564868 	-180.7178849549754602 	440.2337726171913914 	965.8551416818538655 	-0.1126118645290188 	-0.0117814081269828 	3.1236261997086192 	sx_090900_image0000859_FC.png 	sx_090900_image0000859_AC.png 	6.5090000000000003 	2.2179663944346322 	1
1043 	1442535096.8150000572204590 	37.5383714071664514 	137.9433350742541791 	-180.6699259039263552 	441.8779200519349502 	965.7873293967955988 	-0.1115678031120446 	-0.0098056292770340 	3.1249911468792289 	sx_090900_image0000860_FC.png 	sx_090900_image0000860_AC.png 	6.5290000000000008 	2.2248759470652701 	1
1104 	1442535102.8320000171661377 	37.5383722443367276 	137.9433532834475784 	-180.5769616948888086 	443.4866030773914645 	965.7453958808986272 	-0.1146438441344916 	-0.0099308560566186 	3.1257332937212139 	sx_090900_image0000861_FC.png 	sx_090900_image0000861_AC.png 	6.6190000000000007 	2.2559689339031390 	1
1165 	1442535108.8480000495910645 	37.5383733942886124 	137.9433717240794124 	-180.4492950363027433 	445.1157305917615759 	965.8432563641080151 	-0.1035237100982397 	-0.0082151728097076 	3.1187281443842836 	sx_090900_image0000862_FC.png 	sx_090900_image0000862_AC.png 	6.4390000000000001 	2.1937829602274013 	1
1226 	1442535114.8499944210052490 	37.5383740721420480 	137.9433909591778900 	-180.3740004727332860 	446.8150478857091912 	965.7358825874566719 	-0.1147200326772109 	-0.0122675838152313 	3.1305352944943592 	sx_090900_image0000863_FC.png 	sx_090900_image0000863_AC.png 	6.5090000000000003 	2.2179663944346322 	1
1287 	1442535120.8650000095367432 	37.5383743634829088 	137.9434101070834799 	-180.3415869841838628 	448.5066644264705360 	965.7588495611836379 	-0.1072839066538897 	-0.0062923868773319 	3.1241769533869470 	sx_090900_image0000864_FC.png 	sx_090900_image0000864_AC.png 	6.5390000000000006 	2.2283307233805885 	1
1348 	1442535126.8810000419616699 	37.5383748362523306 	137.9434302725501595 	-180.2890399842862621 	450.2881761114830397 	965.7342445242829854 	-0.1177126623553140 	-0.0097908493200546 	3.1300845728416120 	sx_090900_image0000865_FC.png 	sx_090900_image0000865_AC.png 	6.5190000000000001 	2.2214211707499509 	1
1409 	1442535132.8989999294281006 	37.5383751177126328 	137.9434525793331261 	-180.2577067824308585 	452.2588631303258353 	965.7458759551976755 	-0.1187210235360869 	-0.0095948847461650 	3.1249693833984953 	sx_090900_image0000866_FC.png 	sx_090900_image0000866_AC.png 	6.4890000000000008 	2.2110568418039951 	0
